yorum,label
"Sinyali taşıyan her şey iyidir.Yaşadığım sinyal işe yaramaz, telefonda 1 bar alırsam şanslıyım.",1
"Uygulama ve ayarlama işlemi iyiydi, ancak uygulama oldukça yavaş + bölgemde çok güvenilir değil (N17).Kapsama denetleyicilerini kontrol etmek için IdMobile'den cevap verdikten sonra tavsiye etmem: Ne yazık ki bunu önceden yaptım ve denetleyici bölgemde net bir boşluk göstermedi.Yine de hala yetersiz performans gösteriyor.Yani bu durumda denetleyici doğru değil",1
Yaşadığım bölgede çok iyi bir resepsiyon değil.,1
Wi-Fi'den uzaktayken 4G'yi kaybetme eğilimindeyim ve geçen sonbaharda Fransa ve İspanya'da çok iyi bir kapsam alamadım,1
Evdeyken çok düşük baskı yaşıyorum,1
Worts Internet Mobile,1
Ev alanım için kapsama alanı oldukça zayıf.,1
"İyi bir değer ve genellikle bu dolaşım dahil olmak üzere ihtiyaçlarıma uyuyor.Faturalandırmanın takip edilmesi kolaydır. Yaşadığım yerde tüm G'lerde sinyal bırakmaya devam eder;Bu gün ve teknoloji çağında acıklı, bu kadar çok ölü yer bulmaya devam ediyorum - örneğin Lewes'in ortasında geçen hafta.Dolayısıyla üç yıldız.",1
"EE'den Id Mobile'a taşınma kolaylığı ve hızı için 5 yıldız veririm.Kesintisiz sorunsuz bir deneyim oldu.Ne olursa olsun, 2 yıldız kaybediyorlar çünkü böyle parlak bir transferden sonra büyük kapsama alanı ve sinyal problemleri yaşıyorum.Londra'nın merkezinde çalışıyorum ve sinyallerinin Londra'nın belirli bölgelerinde var olmadığını fark ettim.Gerçekten de kapsama denetleyicileri bile Covent Garden bölgelerini hiç kapsama alamayacak şekilde gösterir. Bir dükkanda öğle yemeği satın almak ve bir sadakat uygulaması açamamak veya herhangi bir uygulamaya erişememek veya çağrılara erişememek, bir cep telefonu hizmetine sahip olmanın ne anlama geldiğine karşıdır..Bakın bir 5G hizmetindeyim ama üzücü bir şekilde bunun gerçek bir kanıt görmüyorum.TODAY yaşadığım bölgede ve çevresinde telefonu kontrol etmeye devam ettim ve 5G sinyali alacağım ama her zaman 4G ve 2 bar.Kapsama denetleyicisine göre hem 5G olan hem de evin içinde ve dışında kapalı evim sadece 4G ve 1-2 çubuk kapsama alıyorum, ancak daha sonra kapılarda Wi-Fi'ye bağlandım. Bu bir mobil sözleşme veEğer büyük ölçüde çalıştığım bölgede kapsama/sinyal almaya güvenemezsem, bu bir anlaşma kırıcıdır. SIM sözleşmesini çevrimiçi olarak aldım ve iptal etmek için zaman içinde çok iyi ama hizmet vermelerini istiyorumİlk izlenimler, hesabı kurma ve numaramı taşıyan şekilde olduğu gibi, beni etkiledi, ama ne yazık ki bu görünüşte yanlış bir şafak.",1
"Dover'da bir Carphonw deposu olduğunda, sahip olduğum herhangi bir problemim olarak yürüyebildim ve sıralanırdı.Şimdi bir Currys mağazası avlamak zorundayım ve iki kez bir sorgum var bana yardım edemediler.Şimdi bir mağaza/köri aramayı bıraktım ve bir sorun edinirsem belki Dover'da stil olan bir hizmete geçeceğim",1
"Belirli alanlarda çok zayıf sinyal ve Wi-Fi sıcak noktasında olmadıkça internete bağlanamıyor.Signal, kapalı binalara veya dükkanlara girerken ve mobil cihazlar için 'boş' bir kapsama alanında olduğum gibi evde kullanamıyorumsinyaller.",1
Asla onlarla iletişime geçemezsiniz.Bir yükseltmeye ihtiyacım var ve tatildeyken kesilmeden telefonumu kullanabiliyorum ????,1
"Kimliğin kendisiyle ilgili sorun yoktur, ancak sinyal ile sık sık problemler.İç mekanda iyi olmayan wifi çağrıları kullanmam gerekiyor ve çoğu zaman eşimin bir sinyali var (bir kimlik müşteri değil) ve ben yok.",1
"Web sitenizde bir ölüm bildirmek kolay değil.Janusz Aralık ayı sonunda öldü, ancak size yazmak zorunda kalmadan rapor etmek imkansız.",1
"Çoğu zaman zayıf sinyal, şu anda sadece 2 çubuk",1
"Bir cep telefonu şirketi olarak mükemmel bir değerdir. Ne de telefon veya e-posta yoluyla onlarla iletişim kurmak imkansızdır.Hesabıma giriş yapamıyorum, iki farklı tarayıcıyı denedim (en yenisini kullandığını söyledikleri gibi) ve hala çalışmıyor) onları telefon etmek imkansız.Paketimi yükseltmek istiyorum ama çevrimiçi olarak başlayamıyorum veya onlarla iletişime geçemiyorum.Onları bırakmak istemiyorum, ama bu durum imkansız.",1
"Sahip olduğum sorun, Minorca'da tatilde, bir İspanyol sağlayıcısının devralındı ​​ve bilgilerinin tanıtımında herhangi bir sorun için bir telefon numarasıydı, ancak telefonum bağlantı kurmayacaktı",1
"Bu yüzden,.En iyi sağlayıcı değil",1
"Ağınızı seviyorum, ancak müşteri hizmetleri temsilcilerinizden biri beni yanlış bilgilendiren/yalan söyleyen/yalan söyleyen ve onunla iki kez onaylamış olmama rağmen eski sözleşmemi iptal etmediğinden, değiştirirken/yükseltme sırasında korkunç bir zaman geçirdim.Tatmin edici bir sonuca varması 3 ay sürdü.",1
TV yarışmalarına bir İngiltere numarasına girmek için neden ekstra ödeme yapmalıyım?,1
"Faturam önceden bildirimde bulunmadan 5 £ 'dan 8 £' a kadar çıktı, lütfen açıklığa kavuşturun teşekkür ederim",1
"Sadece ara sıra ödediğim hizmeti alıyorum.Hizmet alırsam bir piyango.Bir konuşmanın ortasındayken hizmet dışı bırakma olabilir. Bu genel olarak ve önemli konuşmalar için, ""5 bar"" hizmetinin bulunduğu bir yere gitmeliyim.",1
Sinyal evimizde iyi değil ve köyümüzde olduğumda kayıtlı bir uyarı alıyorum ve arama yapamıyorum,1
Eşim birkaç yıl boyunca ayda 5 £ için bir sim için kimlik ile olmuştu.Kısa süre önce vefat etti ve doğrudan bankayı iptal etmek için müşteri hizmetleri hattınızdan geçti.Ölüm sertifikasının bir kopyasını alana kadar bunu efendim yapamıyoruz.Gönderdim ama düşündüm ...... Gerçekten sadece bir fiver için ... koşulları duyarlaştırdı.Bu yaklaşık 2 hafta önce idi.,1
Gerektiğinde danışmanla konuşmak isterim.,1
"Bazen bağlantı bazı yerlerde yavaş ya da çalışmıyor, umarım Vodafone bağlantısı gibi yeterince güçlü olur",1
"Yeni bir telefon alana kadar kimlik mobile ile hiç sorun yaşamadım ve bir sonraki faturam, yurtdışında iki arama yaptığımı ve bu çağrıları yapmadığım için yaklaşık 5 £ 'dan fazla bir premium çağrı yaptığımı belirtti veBir mühendisin beni 48 saat içinde arayacağını söyledi, iki gün kaldım ama kimse aramadım, bu yüzden faturayı 26/9/22 ila 24/12/22i ödemek zorunda kaldım",1
Bölgemdeki sinyal çok zayıf - kimin suçlanacağından emin değilim ama giderek daha fazla işletme yetkilendirme kodları vb.,1
Kimseye mesaj atmamı düşünürken çok fazla ücret alıyorsunuz.,1
"Cep telefonlarını sevmiyorum.Asla metin kullanmam ya da fotoğraf çekmiyorum.Bu yüzden id mobil benim için hiçbir şey yapmayın ve bu iyi. Çok sınırlı bir deneyimim olmasına rağmen, bir sağlayıcı olarak IdMobile ile ilgili yanlış bir şey yok.",1
"Tarihsel kullanımı kolayca gözden geçiremezsiniz.Ayrıca diğer sağlayıcılardan sunulan bazı paketlerin daha iyi değer sağlayabileceğinden şüpheleniyorum.Kapsayıcı dolaşım destinasyonları listesinde yer almayan ülkeler için yurtdışında dolaşım sağlamak için eklentiler satın alabilmek istiyor, örneğin ABD, Hindistan, Avustralya, vb.",1
Yaşadığımız yerde sinyal çok zayıf olduğu için daha iyi bir kapsama sahip olmaya yardımcı olacaktır.,1
"Türkiye'de 'yakalanmamış' ve 80,00 £ + 'ekstra' suçlamalarımın sadece mobil sinyalimi kapatmayı unuttuğu için geri ödeme yapmak için çok savaşmak zorunda kalsaydım, Id Mobile'a 5 yıldızlı bir şekilde verilirdimderecelendirme.Mobil sinyali birkaç gün boyunca kapatmayı unutmak, farkında olmadan, korkunç yüklere katılmak için yeterliydi.Türkiye'nin benim görüşüme göre, tamamen 'ücretsiz dolaşım' alanının dışında olduğunu kabul etsem de, Türkiye'ye girişte bazı otomatik süreçlerde, adfitional suçlamaların nasıl uygulanacağını, standart 'üst sınırın nasıl'Etkinleştirdiğim, çalışmadığım ve hangi finansal cezaların gerçekleşeceği veri kullanımına göre.Deneyimlerim, cep telefonu veri sağlayıcılarının Avrupa'da seyahat eden insanlar için beklenmedik bir şekilde ağır suçlamalar uyguladığı için yoğun ve sürekli eleştirildikleri zaman geçmiş zamanları hatırlattı, AB mevzuatının aktif müdahalesiyle sona eren Frank 'soygun'.ID Mobile, Avrupa'da ve başka yerlerde 'serbest dolaşım' biten diğer bazı sağlayıcıların liderliğini takip etmeyi reddettiği için haklı olarak övüldü, ancak Türkiye gibi favori bir tatil destinasyonu neden sadece muaf tutulmalı, aynı zamanda akla gelebilecek en ağır suçlamalardan bazılarını da etkilemelidir.tamamen haksız.Müşteri hizmetleri ekibi şikayetime sempati duyuyordu ve tüm ek maliyetleri iade etmeyi kabul etti ... ancak suçlamaların büyük ölçüde aşırı olduğunu veya sistemlerinin gezginleri varışta büyük ölçüde artan maliyetler konusunda açıkça uyarması gerektiğini kabul etmedi.",1
Ben burada bazı hakkında şikayet kötü bir deneyim oldu ama ben sinyal çok vuruldu ve özledim buluyorum.İş için Güney Doğu'da seyahat ediyorum ve çoğu yer en iyi şekilde düzensiz bir sinyal.edit Yanıt: Birkaç ay önce ailem için 4 telefon yaptım ve hepimiz aynı sorunlara sahibiz.,1
"Telefonda bir danışmanla konuşabilmenin bazı sorgularda yardımcı olacağını düşünüyorum, ancak bir telefon numarası vermiyorsunuz.Bu eski müşteriler için daha kolay olurdu.",1
"Sözleşmem sona erdi ve yenilemeye çalıştım ama karmaşık buldum, bu yüzden sözleşmeden çıkmasına izin ver.",1
"Yurtdışına gittiğimde, her zaman yurtdışında olduğum gerçeğini kabul eden bir metin alıyorum ve bana telefonumu İngiltere'de olduğum gibi kullanabileceğimi söylüyor… ama telefonu her kullandığımda (sadece sesli aramalar için) birlikte dönüyorumGeri döndüğümde suçlamalar.",1
"Güney Yorkshire çevresinde çok kötü mobil veri performansı, sık sık 118dB üzerinde sinyal gücü.İndirme hızı dengesiz ve nadiren 2MB üzerinde.Başka bir sağlayıcıya geçti, ortalama hızım 30MB ve sağlam kararlılıktır.Güney Yorkshire'da test edildi",1
"Belki on yıldır Idmobile ile birlikteyim ve düşük maliyete rağmen her zaman hükümden etkilendim!Ancak son birkaç ay içinde WiFi ve veri bağlantısında önemli bir azalma buldum.Donanım sorunlarını kontrol etmek için telefonumu (Samsung Flip 3) Samsung mağazasına götürdüm ve ağ ile bağlantı sorunları olduğunu belirlediler.Ayrıca telefon görüşmelerinin popoda gerçek bir acı olmasına neden oluyordu çünkü kimse beni duyamıyor. Bu garip çünkü aşağıda bu problemim yoktu ve son bir ayda sadece gerçekten kötüleşti, öyleEvdeki hızlı hiperterik wifi'm çoğu zaman 1 bar olarak gösteriyor. Bunun bir teknolojinin benim için düzeltebileceği bir şey olduğunu düşünmediğim için sağlayıcıları değiştirmeye devam ediyor - bu sizin için bir sorunsa, ben de olurumAğlarından çıktığı için üçten kaçının.",1
Keşke evde kapsama girebilseydim.Birçok yerde iyi ama yaşadığım yerde işe yaramaz.,1
"Evimde evin içinde telefon sinyali olmadan çok zayıf bir kapsama alanı.Bu, sağlayıcı olarak size değiştiğimden beri devam ediyor.",1
"SIM kart teslim edildiğinde işe yaramadı ve destek almak neredeyse imkansız.Gerçek bir insanla konuşamıyorum!Mevcut tüm kaynakları (canlı sohbet, SSS, forum) denedim, ancak çözüm bulunamadı. Anlayabildiğim kadarıyla, sorun IDMobile’in sonu oldu.Sistemleri birkaç gün sonra yakalandı ve yeni SIM kart çalışmaya başladı.O zamandan beri sorun yok.",1
İyi değer kurulumu ancak benim alanım için ağ kapsamı mobil veri indirmeleri ile harika değil.,1
"Yerel baz istasyon kulesinin kalıcı olarak kullanımdan çıkarılması nedeniyle evde zayıf sinyal verin.Mid Wiltshire.ID'de sinyal alımındaki boşluklar, bir cep telefonu sağlayıcısı için şaşırtıcı bir şekilde, web sitesinde sadece ""otomatik hizmet"".",1
"Kimliğe sahip iki cep telefonuna sahip olmak, kullandıkları antika sistem olarak aynı cihaza iki hesap yerleştirmenize izin vermez, böylece tahmin edilecek bir fatura",1
"Bana 2024 yılına kadar kimliği durdurmak zorunda olduğum veya ayrılmak için 240 pound ödemek zorunda olduğum yeni bir sözleşme verdiğin söylenmedim, birkaç yıl daha iyiye geçememAnlaşmak.",1
"Sohbet aracılığıyla sizinle iletişime geçmek zorunda değilim, biriyle kişisel olarak konuşmayı tercih ederim. Sonuçların hemen çözüldüğünü görüyorum, sohbette devam ettiği gibi devam ediyor",1
Sahte çağrıları veya spam'i kısıtlamak için çok az şey yapıyor gibi görünüyorsunuz.,1
"SIM iyidir, ancak sinyal kapsamı bölgemizin haritasında gösterilen standartları karşılamamaktadır.Çağrı ve mesaj almak için telefonu evde pencere çerçevesinde bırakmam gerekiyor.Artık her şeyin 2D yetkilendirilmesi gerektirdiği için ideal değil.",1
Günün ortalama çoğu,1
Burnham çevresinde denizde internet resepsiyonu yok ve diğer alanlarda kötü internet alımı yaşıyor.,1
"Fantastik harika hizmet, bir sürü veri ve sınırsız çağrı alın, SMS & Wifi ayda 6 £ çağırıyor.Büyük bir pazarlık ve iyi olan RPI fiyat artışını talep etmiyor ve umarım bu şekilde kalıyor, neden ID Mobile'a taşınmamın nedeni.Bununla birlikte, 4G/5G sinyali zayıftır ve geliştirilmesi gerekir.",1
"Çalışıyor: Telefonumu veri ve sesle kullanabilirim. Ancak çoklu medya mesajını veri olarak değil, bu nedenle çoklu media mesajlarının verilerden neden farklı olduğunu açıklamadan ekstra ücret alıyor-ekstra ücret alıyor.",1
"Eskiden gerçekten harikaydı ama müşteri hizmetleri çağrı merkezinin eksikliği gerçekten kaçırdı.Büyük fiyat, iyi bir kapsama alanı, ama sadece sorgularla yardım için 7777'yi arayabildiğinizde ne kadar iyi olduğunu karşılaştırarak hayal kırıklığına uğrayın.",1
İnternet çok iyi çalışmıyor. İç mekanda wi-fi kullanıyorum ve dışarı çıktığımda internet alamıyorum.,1
"ID Mobile ile siyah noktalar var, bir çağrı yapmak. Geçen gün, web siteleri aracılığıyla arama yaparken ve birisiyle konuşmak veya sohbet etmek istedikleri için bir sorunum olduğu için temasa geçmek istedim mi?Aylar ve aylardır neler olup bittiğini anlatmanın bir yolunu bile bulamadığım için bu olmayacaktı.Bana deneyim tarihinin ne olduğunu sormaya gelince?-bu bir gülüş ??Zayıf sinyal?Kötü web sitesi ve kimlik ile iletişim ""mi yoksa 3 ağ mı demeliyim. Onlarla başladığımda devam eden ve utanç verici bir şey olacağına inanıyorum ??",1
Sözleşmeyi çıkardığımda 40 £ Currys veya Amazon kuponunu nasıl alacağımı bilmek istiyorum.,1
"Merhaba, 3 yıldızlı derecelendirme için özür dilerim, yardım için sizinle iletişime geçecek bir telefon numarası bulmaya çalıştım ama bir tane bulamadım, lütfen bana müşteri hizmetleri iletişim telefon numaranızı gönderir misiniz teşekkür ederim.",1
"Şimdiye kadar mutlu, bazı sinyal problemleri tho",1
Benim sözleşmemle ilgili doğrudan bir temasım yok .. Başka bir grupta daha iyi olur muyum ??Fikir yok,1
"Norfolk'taki sinyal kalitesi çöp .. Tatilde henüz bir sinyal alamadım, O2'deki eşimin çok güçlü bir 4G sinyali vardı .. Bunu bu yıl birçok kez bulduk ..",1
Bölgemdeki sinyal düşmeye devam ediyor ve sinyalin artması için en can sıkıcı olan ayarlarda sık sık açıp kapatmam gerekiyor!,1
"Telefonda ses to voice to voice ile konuşamıyorum ve depo, dükkanlar currys, çok cahil personel Carphone personeli hiçbir yardım yok. Size telefon sattıklarında, bilmek istemiyorlar !!!",1
Son derece zayıf kablosuz bağlantı.Sonraki Yolculuk rezervasyonu için çevrimiçi bile olamadım⁹,1
Zaman zaman kötü sinyal ve yurtdışında kesinlikle harika değil.AB'de iyi veri dolaşımı ve gelir i.sözleşme.,1
Sohbet etmekten ziyade biriyle konuşmayı tercih ettiğim için kimlik ile sözleşmemi bitireceğim.Sohbet ettikten sonra bile kimse beni geri aramadı.,1
"Günlük deneyimim iyi.Ancak, çok sık ""Ağı Değil"" veya ""Numara Kayıtlı Değil"" gibi bir şey alıyorum;Benim izlenimim, bunun akşamları günden daha sık gerçekleşmesidir.",1
İnternet iyi değil ve otobüste ya da başkalarının herhangi bir sıkıntısı olmadığı zaman trende sosyal ağları izlerken her zaman sorun yaşıyorum.Yurtdışında iyi değil,1
"Sim, çoğunluktan farklı olarak, ek ücret almadan kapsayıcı dolaşım ile iyi oranlar.Bununla birlikte, yaygın olarak yayınlandığı gibi, bir sorgunuz/sorunun/sorununuz varsa tek seçenek olan Chat aracılığıyla zayıf müşteri hizmetine dikkat edin .. Harika değil ve sadece yardıma ihtiyacınız olduğunda bir mücadele.İngiltere olmayan sohbet merkezi, her zamanki İngilizce'nin zayıf anlayışı ve bir senaryodan okumak, sonunda kendi içinde gerçek bir acı olan ""sohbet botu"" nu geçtiğinizde bir sorundur.Botu geçmek, ""dairesel"" sohbetin hiçbir yere gitmediği yıllar sürüyor.Amaç için uygun değil, dolaşım ile fiyat yapısı iyi olduğu için utanç verici.",1
Kullanıcı adının tanınmaması temelinde portala erişimin reddedilmesi çok rahatsız edicidir.Özellikle bu e -posta adresini kullanarak TrustPilot'tan bir e -posta aldığım için.,1
Mobil veriler çok zayıf olduğunda CL'de sinyal alamaz,1
"Yeni bir SIM kartım var ve Vodafone'dan önceki numarayı taşıman. Eski numara arama ve metinler için çalışıyor, ancak kimlik cep telefonu numarası iPhone'da sıkışmış ve manuel olarak yazılamıyor. Bu, bankacılık için kullanılan OTP'leri vb.Topluluk Forumu Okuma Bu 12 aydan fazla bir süredir bilinen bir konudur ve birçok kişi bu sorunu yaşadı.SIM kartı sipariş ederken bu konuda hiçbir şey.Sonunda sabitlendi ama çok fazla karışıklıktan önce değil.Çalışırken kimlik mobil iyi olduğu için derecelendirmeyi yükselttim.Umarım bilinen sorun şimdiye kadar düzeltilmiştir.",1
"Fiyatları keskin olduğu için kimliğe daha yüksek bir derecelendirme vermek isterim, ancak kimseyle konuşamazsınız ve her şey çevrimiçi olarak çözülemezsiniz.Tarifelerimi değiştirmeye çalışmak için çok sinirli oluyorum ve geçmiş deneyimimde mesajlaşma yanıt süreleri çok yavaş.",1
"Maliyet etkin planscustomer hizmeti erişilebilir, ancak sorunları çözmek için her zaman teknik bilgiye sahip değildir.Sinyal solar ve bağlantısı kesilir.",1
Biz yaşadığımız kapsamın mükemmel olduğu söylendi.Ama sadece bir çubuğum var.Yani arama yapmak ve arama almak çok zordur.Çünkü sizi arayan insanları duyamıyorsunuz ve sizi duyamıyorlar.,1
"İnternet zayıf, her zaman bağlantı sorunlarım var.",1
"İlk önce.Fiyatı seviyorum!24 veri için £ 8 parlak!Ne yazık ki kapsama çöp ise çok fazla kullanılmaz!Bununla birlikte, İspanya'daki verileri kullanabilmek (ağın Movistar olduğu için, kapsamın iyi olduğu anlamına geliyordu!) Harika, ekstra ücret vb.farkında), akış konusunda çok sayıda İngiltere içeriğini izleyebilmemiz için 45 veriye sahip olduğumuz anlamına geliyordu.Ancak yurtdışındaki verilere erişebilmek sorun değil, ancak İngiltere'de erişemiyorsanız çok fazla kullanılmaz!ID'nin 3 ağı kullandığına inanıyorum (ironik bir şekilde katılmak için bıraktığım ağı!), Böylece İngiltere kapsam sorunlarını açıklayacak.12 aylık bir sözleşmem var, bu yüzden muhtemelen sonunda başka bir tedarikçiye bakacak.",1
İndirme hızı bazen çok yavaş.,1
"Telefon Fiyatı 5G Nedeni Büyük 3'ten atladım, 5G hit ve özledim ve birkaç çağrı buldum, beni duyamıyorlar, yeni bir arama yapmak zorunda kalıyorlar, umarım ağ büyüyor, şimdiye kadar iyileşiyorsa pişmanlık yok",1
"Anahtar ekibinden hizmet mükemmeldi, birkaç gün içinde eski numaramla kuruldum.Veri rulosu parlak ve sınırsız ses ve metinlerdir.Ne yazık ki benim bölgemde sinyal zayıf, sadece tek bir sinyal çubuğu alıyorum.Hem iç hem de açık havada denedim ama aynı.Kapsam denetleyicisine baktım ve iyi bir kapsama alanı olmalı.",1
Faturanızla ilgili bir sorunuz olduğunda bir kişiyle telefonla nasıl konuşamayacağınızı sevmeyin .. hepsi çevrimiçi,1
"Verilerin şimdiye kadar harika bir ağ üzerinde yuvarlanmasını seviyorum, tek yakınımım resepsiyonun umduğum kadar güçlü olmaması",1
"Genel zayıf ağ bağlantısı.Oldukça hayal kırıklığına uğradım, bu gün ve yaşta böyle bir sorun olacağını düşünmedim.",1
"Ağ kapsamı, ee'den ayrıldıktan sonra beklediğim kadar iyi değil. Çok metin problemleri için ücret alıyorsunuz/ sorular ""çevrimiçi"" yapılması gerekiyor",1
Sinyal sorunları.Asla tam bir bar.5G sorunları oluyor.,1
"ID Mobile genel olarak geçtiğimiz yıl için harika.Ancak, Birleşik Krallık'ta en hızlı hızları sunmuyorlar, İngiltere'deki en hızlı 5G ağına sahip olduklarını söyleyebilirler, ancak çoğu zaman çalıştığını doğrulayabilirim, ancak çalışması gerektiğinde.Ortalama 20 Mbps indirme ve 5g'de 15 Mbps yükleme alıyorum.Hızların konuma bağımlı olduğunu anlıyorum, ancak daha hızlı 4G hızları elde ettiğimde neden 5G olarak adlandırılıyor.",1
"Çok hafta ağınız var, her zaman sinyal problemim var, aksi takdirde iyi ,,",1
Bir binaya her girdiğimde ve ofisimde en büyük olmayan bir şey olmadan oturduğumda veri kaybetmeye devam edin,1
GL7'de daha iyi sinyal ve 5g için bir tarih güzel olurdu,1
"2 Bir mesaj göndermeyi sevme, teslim edilmediği için gelir bk birkaç kez 2 gün o zaman iyi o zaman iyi değil, bu yüzden fb'ye girdiğimde sorun değil, bir şeylerin yanlış olduğunu söylüyor, bu yüzden 2 dönüş yapVe tekrar",1
Bu krizle herkesin özel olarak karşılayabileceği daha ucuz mobil anlaşma,1
Telefon üzerindeki sorunları tartışamıyorum. Telefondaki insanlarla konuştuğumda her zaman beklemeye devam ediyor.Neden yok.Böylece diğer tarafta kesiliyor.Çok can sıkıcı.,1
"Telefonumu çok fazla ve nadiren çevrimiçi etkinlikler için kullanmıyorum.Bu nedenle, aylık çağrı, metinler ve veriler ve hizmet için ödediğim fiyattan çok memnunum.Ayrıca web sitesini kullanımı kolay ve hesabım hakkında sağlanan bilgileri buluyorum.Beş yerine üç yıldız vermenin nedeni, bir zamanlar, belki de birkaç yıl önce (ve bir yıldan fazla süren), web sitesine (güncel, Microsoft Edge) erişemediğimdir.Tarayıcı desteklenmedi.Bu konuda şikayette, bunun yerine Google Chrome'u indirmem ve kullanmam söylendi.Yapmak istediğim bir şey değil ve çok müşteri dostu bir yanıt değil!",1
"Kapsam iyi değil, çağrılar ve bir saat tarih bağlantısı ile ilgili sorunlar var ama fiyatlar yükselirse kabul edilebilir ödediğim için hareket edeceğim",1
Ağ alımı zaman zaman zayıf olabilir,1
Ağ zayıf internet çok yavaş bir zamanlar hala 3G ağının çoğu,1
"Ucuz, yoldayken yeterli veriye izin verir, ancak ağ kapsamı zayıftır.Neyse ki, cep telefonum genellikle gerekli değil ama eğer olsaydı sağlayıcıyı değiştirmek zorunda kaldım.",1
"Hala Avrupa ve ötesinde serbest dolaşım sağlayan bir mobil şirket. Devam etsin, çok cazip bir rekabet sunmak için çok cazip bir teklif.",1
"Birkaç kez plan değiştirdim, verilerin rollover olarak bankası olarak değiştirildim, ancak yeni plana geçerken sıfırdan başlıyorsunuz ve biriktirdiğiniz rollover verilerini kaybediyorsunuz.",1
İki kez herhangi bir kapsama alamadı.,1
"Minim için numaramı değiştirmesine rağmen, kısa mesajlar hala eski kimlik numarasından gidiyor.",1
Zayıf iç mekan sinyali.Hayal kırıklığı.Değişen Sağlayıcıyı Düşünmek,1
"Evde zayıf sinyal.Ne yazık ki çok sınırlayıcı, ön odada sadece sinyal alın.",1
"Himy karısı ve ben kimlikteyiz ve 6 aydan fazla bir süredir onlarla birlikteyiz ve son 3 aydır, düşmediği bir konuşma yapamam.Karım aynı sorunlar yaşıyor.Ben ona baktım ve bizim evimiz yakın bizim evimiz onarım altında olduğunu, ama onun 2 aydır olduğunu belirtti.Ayrıca İngiltere'de seyahat ediyorum ve bu sinyal bırakma aile üyelerini ararken gerçekleşir.Başka bir ağ denemek için gideceğim ama eşim 9 aylık sözleşmede kaldı.Ayrıca 5g ???Ne 5G 4G daha hızlı görünmüyor.Gerçekten hayal kırıklığına uğradı. Jason",1
"Çok şey ve fiyat, ama anlaşma sahip 50 ülke dışında seyahat etmek çirkin maliyet.Ve bir paket satın alma seçeneği yok!Sağlayıcıları değiştirebilir!",1
"Kurulum çok zayıftı ve düzeltilmesi birkaç hafta sürdü.Müşteri hizmetleri, özellikle karmaşık sorunları açıklamaya çalışırken zor olsa da, sorunları çözmek için ellerinden geleni yaptı.",1
Tam ödeneklerimi kullanmıyorum ama fiyatla rahat hissediyorum,1
İç mekanda çok zayıf sinyal aksi takdirde mükemmel hizmet.,1
Çöp müşteri hizmetleri .. Aslında hiçbir müşteri hizmetleri !!,1
"Son zamanlarda çok fazla tamponlama yaşıyorum ve okulu bırakıyorum, umarım bu çok rahatsız edici olmaz sizin tarafınızdan çözülebilir.",1
"Resepsiyon beklendiğim kadar iyi veya yaygın değil. Bazen tamamen kaybolur! Jüri her zaman bir iyileştirme umudum gibi hala dışarıda. Kapsama denetleyicinize bağlantıyı gönderdiğiniz için teşekkür ederim, bunu önce kullandımID Mobile'a aktarıldı ve sadece önceki servis sağlayıcım ev alanıma 5G kapsam sunmadığı için ağınıza aktarıldı. Kapsama denetleyicisi, hem iç hem de açık havada iyi bir 5G sinyaline sahip olmalıyım - maalesef bu benim deneyimimle eşleşmiyor.. Yeni 5G sözleşmemle gitmek için yeni, tamamen güncel bir telefon satın aldım.Beklediğim ağ kapsamının kalitesini almamayı hayal kırıklığına uğrattım.",1
Sebebin ne olduğundan emin değilim.Günlerce mobil ağ aşağı.,1
"Şimdiye kadar herhangi bir sorun olmadan yaklaşık 3 yıldır kimlikteyim.Bir arkadaş ailesi sim anlaşması sunarlar, başvurduğunuzda, hesabınızı hileli etkinlik olarak işaretlediğinde ... aynı ayrıntılar, hesap, banka detayları, adres, parmak izi kimliği, pin ve geçiş kodu olsa daUygulamalarına erişin.Güvenliklerinin ne kadar doğru olduğu konusundaki inancımı sorguluyorlarsa, gerçek bir 'mevcut' müşterilerin sahtekarlık olarak işaretleme detayları alıyorlar!Şimdi 30 gün boyunca başka bir (acilen gerekli) sim için başvuramam ... iyi değil👎",1
Zamanlayıcının sadece döndüğü ve bir sayfa yüklemediği birkaç ölü nokta buldu.Pes etti ve eve gelene kadar bekledim.,1
"Annem için eski bir tarife iptal ettim ve bunu yapmaları için 30 gün bekledim ve hala iptal edilmedi, böylece annem bir ay daha suçlanmasına rağmen bankadaki doğrudan banka ödemesini iptal etmişti.İptal tarihini hatırlayamıyorum, ancak Ağustos ayının sonunda bir zaman oldu.",1
"Para için gerçekten mükemmel bir değer ama sadece 3 yıldız, çok sık görülen alanlarda kötü resepsiyon nedeniyle, bu yüzden eşimin telefonunu kullanmak zorunda kaldım.EE'ye bağlı olduğunu biliyorum ama sonuçta deneyimlerimi etkiliyor.",1
"Genel olarak, evde hizmet iyi, ancak, İskoçya'da tatilde iken sinyalimiz çöptü.Çok hayal kırıklığı yaratan",1
Kimlik Mobile için cep telefonu kapsamı posta kodumda korkunç,1
